Split,File
train,Banseok01_Snow_00062149
train,Banseok01_Snow_00062159
train,Banseok01_Snow_00062164
train,Banseok01_Snow_00062169
train,Banseok01_Snow_00062174
train,Banseok01_Snow_00062179
train,Banseok01_Snow_00062184
train,Banseok01_Snow_00062189
train,Banseok01_Snow_00062199
train,Banseok01_Snow_00062204
train,Banseok01_Snow_00062209
train,Banseok01_Snow_00062214
train,Banseok01_Snow_00062219
train,Banseok01_Snow_00062224
train,Banseok01_Snow_00062234
train,Banseok01_Snow_00062239
train,Banseok01_Snow_00062244
train,Banseok01_Snow_00062249
train,Banseok01_Snow_00062254
train,Banseok01_Snow_00062259
train,Banseok01_Snow_00062264
train,Banseok01_Snow_00062269
train,Banseok01_Snow_00062274
train,Banseok01_Snow_00062279
train,Banseok01_Snow_00062284
train,Banseok01_Snow_00062289
train,Banseok01_Snow_00062294
train,Banseok01_Snow_00062299
train,Banseok01_Snow_00062304
train,Banseok01_Snow_00062314
train,Banseok01_Snow_00062319
train,Banseok01_Snow_00062329
train,Banseok01_Snow_00062334
train,Banseok01_Snow_00062339
train,Banseok01_Snow_00062349
train,Banseok01_Snow_00062359
train,Banseok01_Snow_00062364
train,Banseok01_Snow_00062369
train,Banseok01_Snow_00062374
train,Banseok01_Snow_00062379
train,Banseok01_Snow_00062384
train,Banseok01_Snow_00062399
train,Banseok01_Snow_00062404
train,Banseok01_Snow_00062409
train,Banseok01_Snow_00062414
train,Banseok01_Snow_00062419
train,Banseok01_Snow_00062424
train,Banseok01_Snow_00062429
train,Banseok01_Snow_00062434
train,Banseok01_Snow_00062439
train,Banseok01_Snow_00062449
train,Banseok01_Snow_00062454
train,Banseok01_Snow_00062459
train,Banseok01_Snow_00062464
train,Banseok01_Snow_00062469
train,Banseok01_Snow_00062474
train,Banseok01_Snow_00062479
train,Banseok01_Snow_00062484
train,Banseok01_Snow_00062489
train,Banseok01_Snow_00062494
train,Banseok01_Snow_00062499
train,Banseok01_Snow_00062509
train,Banseok01_Snow_00062514
train,Banseok01_Snow_00062519
train,Banseok01_Snow_00062524
train,Banseok01_Snow_00062529
train,Banseok01_Snow_00062534
train,Banseok01_Snow_00062539
train,Banseok01_Snow_00062549
train,Banseok01_Snow_00062554
train,Banseok01_Snow_00062564
train,Banseok01_Snow_00062569
train,Banseok01_Snow_00062574
train,Banseok01_Snow_00062579
train,Banseok01_Snow_00062584
train,Banseok01_Snow_00062589
train,Banseok01_Snow_00062594
train,Banseok01_Snow_00062599
train,Banseok01_Snow_00062604
train,Banseok01_Snow_00062614
train,Banseok01_Snow_00062619
train,Banseok01_Snow_00062624
train,Banseok01_Snow_00062629
train,Banseok01_Snow_00062634
train,Banseok01_Snow_00062639
train,Banseok01_Snow_00062644
train,Banseok01_Snow_00062649
train,Banseok01_Snow_00062659
train,Banseok01_Snow_00062664
train,Banseok01_Snow_00062669
train,Banseok01_Snow_00062679
train,Banseok01_Snow_00062684
train,Banseok01_Snow_00062689
train,Banseok01_Snow_00062694
train,Banseok01_Snow_00062704
train,Banseok01_Snow_00062714
train,Banseok01_Snow_00062719
train,Banseok01_Snow_00062724
train,Banseok01_Snow_00062729
train,Banseok01_Snow_00062734
train,Banseok01_Snow_00062739
train,Banseok01_Snow_00062744
train,Banseok01_Snow_00062749
train,Banseok01_Snow_00062754
train,Banseok01_Snow_00062759
train,Banseok01_Snow_00062764
train,Banseok01_Snow_00062769
train,Banseok01_Snow_00062774
train,Banseok01_Snow_00062779
train,Banseok01_Snow_00062789
train,Banseok01_Snow_00062794
train,Banseok01_Snow_00062799
train,Banseok01_Snow_00062809
train,Banseok01_Snow_00062814
train,Banseok01_Snow_00062819
train,Banseok01_Snow_00062829
train,Banseok01_Snow_00062834
train,Banseok01_Snow_00062839
train,Banseok01_Snow_00062844
train,Banseok01_Snow_00062849
train,Banseok01_Snow_00062854
train,Banseok01_Snow_00062864
train,Banseok01_Snow_00062869
train,Banseok01_Snow_00062874
train,Banseok01_Snow_00062884
train,Banseok01_Snow_00062899
train,Banseok01_Snow_00062904
train,Banseok01_Snow_00062909
train,Banseok01_Snow_00062914
train,Banseok01_Snow_00062919
train,Banseok01_Snow_00062924
train,Banseok01_Snow_00062939
train,Banseok01_Snow_00062944
train,Banseok01_Snow_00062949
train,Banseok01_Snow_00062954
train,Banseok01_Snow_00062959
train,Banseok01_Snow_00062979
train,Banseok01_Snow_00062994
train,Banseok01_Snow_00062999
train,Banseok01_Snow_00063004
train,Banseok01_Snow_00063019
train,Banseok01_Snow_00063024
train,Banseok01_Snow_00063029
train,Banseok01_Snow_00063034
train,Banseok01_Snow_00063039
train,Banseok01_Snow_00063044
train,Banseok01_Snow_00063054
train,Banseok01_Snow_00063059
train,Banseok01_Snow_00063064
train,Banseok01_Snow_00063074
train,Banseok01_Snow_00063079
train,Banseok01_Snow_00063084
train,Banseok01_Snow_00063089
train,Banseok01_Snow_00063104
train,Banseok01_Snow_00063119
train,Banseok01_Snow_00063124
train,Banseok01_Snow_00063129
train,Banseok01_Snow_00063134
train,Banseok01_Snow_00063139
train,Banseok01_Snow_00063149
train,Banseok01_Snow_00063154
train,Banseok01_Snow_00063159
train,Banseok01_Snow_00063169
train,Banseok01_Snow_00063174
train,Banseok01_Snow_00063179
train,Banseok01_Snow_00063184
train,Banseok01_Snow_00063189
train,Banseok01_Snow_00063194
train,Banseok01_Snow_00063199
train,Banseok01_Snow_00063204
train,Banseok01_Snow_00063209
train,Banseok01_Snow_00063214
train,Banseok01_Snow_00063224
train,Banseok01_Snow_00063229
train,Banseok01_Snow_00063234
train,Banseok01_Snow_00063239
train,Banseok01_Snow_00063244
train,Banseok01_Snow_00063254
train,Banseok01_Snow_00063259
train,Banseok01_Snow_00063269
train,Banseok01_Snow_00063274
train,Banseok01_Snow_00063279
train,Banseok01_Snow_00063284
train,Banseok01_Snow_00063299
train,Banseok01_Snow_00063304
train,Banseok01_Snow_00063309
train,Banseok01_Snow_00063314
train,Banseok01_Snow_00063319
train,Banseok01_Snow_00063324
train,Banseok01_Snow_00063329
train,Banseok01_Snow_00063334
train,Banseok01_Snow_00063339
train,Banseok01_Snow_00063349
train,Banseok01_Snow_00063354
train,Banseok01_Snow_00063359
train,Banseok01_Snow_00063379
train,Banseok01_Snow_00063384
train,Banseok01_Snow_00063389
train,Banseok01_Snow_00063394
train,Banseok01_Snow_00063399
train,Banseok01_Snow_00063404
train,Banseok01_Snow_00063409
train,Banseok01_Snow_00063419
train,Banseok01_Snow_00063429
train,Banseok01_Snow_00063439
train,Banseok01_Snow_00063444
train,Banseok01_Snow_00063449
train,Banseok01_Snow_00063454
train,Banseok01_Snow_00063459
train,Banseok01_Snow_00063464
train,Banseok01_Snow_00063469
train,Banseok01_Snow_00063474
train,Banseok01_Snow_00063479
train,Banseok01_Snow_00063484
train,Banseok01_Snow_00063489
train,Banseok01_Snow_00063499
train,Banseok01_Snow_00063504
train,Banseok01_Snow_00063509
train,Banseok01_Snow_00063514
train,Banseok01_Snow_00063519
train,Banseok01_Snow_00063524
train,Banseok01_Snow_00063529
train,Banseok01_Snow_00063534
train,Banseok01_Snow_00063544
train,Banseok01_Snow_00063549
train,Banseok01_Snow_00063554
train,Banseok01_Snow_00063559
train,Banseok01_Snow_00063564
train,Banseok01_Snow_00063569
train,Banseok01_Snow_00063579
train,Banseok01_Snow_00063594
train,Banseok01_Snow_00063599
train,Banseok01_Snow_00063609
train,Banseok01_Snow_00063614
train,Banseok01_Snow_00063619
train,Banseok01_Snow_00063624
train,Banseok01_Snow_00063629
train,Banseok01_Snow_00063634
train,Banseok01_Snow_00063639
train,Banseok01_Snow_00063649
train,Banseok01_Snow_00063654
train,Banseok01_Snow_00063659
train,Banseok01_Snow_00063664
train,Banseok01_Snow_00063674
train,Banseok01_Snow_00063679
train,Banseok01_Snow_00063684
train,Banseok01_Snow_00063689
train,Banseok01_Snow_00063699
train,Banseok01_Snow_00063704
train,Banseok01_Snow_00063709
train,Banseok01_Snow_00063714
train,Banseok01_Snow_00063724
train,Banseok01_Snow_00063734
train,Banseok01_Snow_00063739
train,Banseok01_Snow_00063744
train,Banseok01_Snow_00063749
train,Banseok01_Snow_00063754
train,Banseok01_Snow_00063759
train,Banseok01_Snow_00063764
train,Banseok01_Snow_00063774
train,Banseok01_Snow_00063779
train,Banseok01_Snow_00063784
train,Banseok01_Snow_00063789
train,Banseok01_Snow_00063794
train,Banseok01_Snow_00063799
train,Banseok01_Snow_00063804
train,Banseok01_Snow_00063809
train,Banseok01_Snow_00063814
train,Banseok01_Snow_00063819
train,Banseok01_Snow_00063824
train,Banseok01_Snow_00063829
train,Banseok01_Snow_00063834
train,Banseok01_Snow_00063839
train,Banseok01_Snow_00063844
train,Banseok01_Snow_00063859
train,Banseok01_Snow_00063864
train,Banseok01_Snow_00063869
train,Banseok01_Snow_00063874
train,Banseok01_Snow_00063879
train,Banseok01_Snow_00063884
train,Banseok01_Snow_00063889
train,Banseok01_Snow_00063894
train,Banseok01_Snow_00063899
train,Banseok01_Snow_00063904
train,Banseok01_Snow_00063914
train,Banseok01_Snow_00063919
train,Banseok01_Snow_00063924
train,Banseok01_Snow_00063929
train,Banseok01_Snow_00063934
train,Banseok01_Snow_00063944
train,Banseok01_Snow_00063949
train,Banseok01_Snow_00063954
train,Banseok01_Snow_00063964
train,Banseok01_Snow_00063969
train,Banseok01_Snow_00063974
train,Banseok01_Snow_00063979
train,Banseok01_Snow_00063984
train,Banseok01_Snow_00063989
train,Banseok01_Snow_00063994
train,Banseok01_Snow_00063999
train,Banseok01_Snow_00064004
train,Banseok01_Snow_00064009
train,Banseok01_Snow_00064014
train,Banseok01_Snow_00064019
train,Banseok01_Snow_00064024
train,Banseok01_Snow_00064029
train,Banseok01_Snow_00064034
train,Banseok01_Snow_00064039
train,Banseok01_Snow_00064044
train,Banseok01_Snow_00064049
train,Banseok01_Snow_00064054
train,Banseok01_Snow_00064059
train,Banseok01_Snow_00064064
train,Banseok01_Snow_00064069
train,Banseok01_Snow_00064074
train,Banseok01_Snow_00064079
train,Banseok01_Snow_00064089
train,Banseok01_Snow_00064099
train,Banseok01_Snow_00064104
train,Banseok01_Snow_00064109
train,Banseok01_Snow_00064114
train,Banseok01_Snow_00064119
train,Banseok01_Snow_00064124
train,Banseok01_Snow_00064129
train,Banseok01_Snow_00064134
train,Banseok01_Snow_00064139
train,Banseok01_Snow_00064159
train,Banseok01_Snow_00064164
train,Banseok01_Snow_00064169
train,Banseok01_Snow_00064174
train,Banseok01_Snow_00064179
train,Banseok01_Snow_00064189
train,Banseok01_Snow_00064194
train,Banseok01_Snow_00064199
train,Banseok01_Snow_00064204
train,Banseok01_Snow_00064209
train,Banseok01_Snow_00064214
train,Banseok01_Snow_00064219
train,Banseok01_Snow_00064224
train,Banseok01_Snow_00064229
train,Banseok01_Snow_00064234
train,Banseok01_Snow_00064244
train,Banseok01_Snow_00064249
train,Banseok01_Snow_00064254
train,Banseok01_Snow_00064264
train,Banseok01_Snow_00064269
train,Banseok01_Snow_00064274
train,Banseok01_Snow_00064279
train,Banseok01_Snow_00064284
train,Banseok01_Snow_00064289
train,Banseok01_Snow_00064294
train,Banseok01_Snow_00064304
train,Banseok01_Snow_00064309
train,Banseok01_Snow_00064314
train,Banseok01_Snow_00064319
train,Banseok01_Snow_00064324
train,Banseok01_Snow_00064329
train,Banseok01_Snow_00064334
train,Banseok01_Snow_00064339
train,Banseok01_Snow_00064344
train,Banseok01_Snow_00064359
train,Banseok01_Snow_00064364
train,Banseok01_Snow_00064374
train,Banseok01_Snow_00064379
train,Banseok01_Snow_00064389
train,Banseok01_Snow_00064394
train,Banseok01_Snow_00064399
train,Banseok01_Snow_00064404
train,Banseok01_Snow_00064409
train,Banseok01_Snow_00064414
train,Banseok01_Snow_00064419
train,Banseok01_Snow_00064424
train,Banseok01_Snow_00064429
train,Banseok01_Snow_00064434
train,Banseok01_Snow_00064439
train,Banseok01_Snow_00064449
train,Banseok01_Snow_00064454
train,Banseok01_Snow_00064459
train,Banseok01_Snow_00064464
train,Banseok01_Snow_00064469
train,Banseok01_Snow_00064474
train,Banseok01_Snow_00064479
train,Banseok01_Snow_00064484
train,Banseok01_Snow_00064489
train,Banseok01_Snow_00064494
train,Banseok01_Snow_00064499
train,Banseok01_Snow_00064509
train,Banseok01_Snow_00064514
train,Banseok01_Snow_00064519
train,Banseok01_Snow_00064524
train,Banseok01_Snow_00064529
train,Banseok01_Snow_00064534
train,Banseok01_Snow_00064549
train,Banseok01_Snow_00064554
train,Banseok01_Snow_00064559
train,Banseok01_Snow_00064564
train,Banseok01_Snow_00064569
train,Banseok01_Snow_00064574
train,Banseok01_Snow_00064579
train,Banseok01_Snow_00064584
train,Banseok01_Snow_00064589
train,Banseok01_Snow_00064594
train,Banseok01_Snow_00064599
train,Banseok01_Snow_00064604
train,Banseok01_Snow_00064609
train,Banseok01_Snow_00064619
train,Banseok01_Snow_00064624
train,Banseok01_Snow_00064629
train,Banseok01_Snow_00064634
train,Banseok01_Snow_00064639
train,Banseok01_Snow_00064644
train,Banseok01_Snow_00064649
train,Banseok01_Snow_00064654
train,Banseok01_Snow_00064659
train,Banseok01_Snow_00064664
train,Banseok01_Snow_00064669
train,Banseok01_Snow_00064674
train,Banseok01_Snow_00064679
train,Banseok01_Snow_00064684
train,Banseok01_Snow_00064689
train,Banseok01_Snow_00064694
train,Banseok01_Snow_00064699
train,Banseok01_Snow_00064709
train,Banseok01_Snow_00064714
train,Banseok01_Snow_00064724
train,Banseok01_Snow_00064729
train,Banseok01_Snow_00064734
train,Banseok01_Snow_00064739
train,Banseok01_Snow_00064744
train,Banseok01_Snow_00064749
train,Banseok01_Snow_00064754
train,Banseok01_Snow_00064759
train,Banseok01_Snow_00064764
train,Banseok01_Snow_00064769
train,Banseok01_Snow_00064774
train,Banseok01_Snow_00064779
train,Banseok01_Snow_00064784
train,Banseok01_Snow_00064789
train,Banseok01_Snow_00064794
train,Banseok01_Snow_00064799
train,Banseok01_Snow_00064804
train,Banseok01_Snow_00064814
train,Banseok01_Snow_00064819
train,Banseok01_Snow_00064829
train,Banseok01_Snow_00064834
train,Banseok01_Snow_00064839
train,Banseok01_Snow_00064849
train,Banseok01_Snow_00064854
train,Banseok01_Snow_00064859
train,Banseok01_Snow_00064874
train,Banseok01_Snow_00064884
train,Banseok01_Snow_00064889
train,Banseok01_Snow_00064894
train,Banseok01_Snow_00064899
train,Banseok01_Snow_00064904
train,Banseok01_Snow_00064909
train,Banseok01_Snow_00064914
train,Banseok01_Snow_00064919
train,Banseok01_Snow_00064929
train,Banseok01_Snow_00064934
train,Banseok01_Snow_00064939
train,Banseok01_Snow_00064944
train,Banseok01_Snow_00064954
train,Banseok01_Snow_00064964
train,Banseok01_Snow_00064969
train,Banseok01_Snow_00064974
train,Banseok01_Snow_00064979
train,Banseok01_Snow_00064994
train,Banseok01_Snow_00064999
train,Banseok01_Snow_00065004
train,Banseok01_Snow_00065009
train,Banseok01_Snow_00065019
train,Banseok01_Snow_00065024
train,Banseok01_Snow_00065029
train,Banseok01_Snow_00065034
train,Banseok01_Snow_00065039
train,Banseok01_Snow_00065044
train,Banseok01_Snow_00065049
train,Banseok01_Snow_00065054
train,Banseok01_Snow_00065059
train,Banseok01_Snow_00065064
train,Banseok01_Snow_00065069
train,Banseok01_Snow_00065074
train,Banseok01_Snow_00065079
train,Banseok01_Snow_00065084
train,Banseok01_Snow_00065089
train,Banseok01_Snow_00065094
train,Banseok01_Snow_00065099
train,Banseok01_Snow_00065104
train,Banseok01_Snow_00065109
train,Banseok01_Snow_00065124
train,Banseok01_Snow_00065129
train,Banseok01_Snow_00065134
train,Banseok01_Snow_00065149
train,Banseok01_Snow_00065154
train,Banseok01_Snow_00065159
train,Banseok01_Snow_00065164
train,Banseok01_Snow_00065174
train,Banseok01_Snow_00065179
train,Banseok01_Snow_00065184
train,Banseok01_Snow_00065189
train,Banseok01_Snow_00065194
train,Banseok01_Snow_00065199
train,Banseok01_Snow_00065209
train,Banseok01_Snow_00065214
train,Banseok01_Snow_00065219
train,Banseok01_Snow_00065224
train,Banseok01_Snow_00065229
train,Banseok01_Snow_00065234
train,Banseok01_Snow_00065239
train,Banseok01_Snow_00065244
train,Banseok01_Snow_00065249
train,Banseok01_Snow_00065254
train,Banseok01_Snow_00065259
train,Banseok01_Snow_00065264
train,Banseok01_Snow_00065269
train,Banseok01_Snow_00065279
train,Banseok01_Snow_00065284
train,Banseok01_Snow_00065289
train,Banseok01_Snow_00065294
train,Banseok01_Snow_00065299
train,Banseok01_Snow_00065304
train,Banseok01_Snow_00065314
train,Banseok01_Snow_00065319
train,Banseok01_Snow_00065329
train,Banseok01_Snow_00065334
train,Banseok01_Snow_00065339
train,Banseok01_Snow_00065344
train,Banseok01_Snow_00065349
train,Banseok01_Snow_00065354
train,Banseok01_Snow_00065364
train,Banseok01_Snow_00065369
train,Banseok01_Snow_00065384
train,Banseok01_Snow_00065389
train,Banseok01_Snow_00065394
train,Banseok01_Snow_00065399
train,Banseok01_Snow_00065404
train,Banseok01_Snow_00065409
train,Banseok01_Snow_00065414
train,Banseok01_Snow_00065419
train,Banseok01_Snow_00065429
train,Banseok01_Snow_00065434
train,Banseok01_Snow_00065444
train,Banseok01_Snow_00065449
train,Banseok01_Snow_00065454
train,Banseok01_Snow_00065459
train,Banseok01_Snow_00065464
train,Banseok01_Snow_00065489
train,Banseok01_Snow_00065494
train,Banseok01_Snow_00065499
train,Banseok01_Snow_00065504
train,Banseok01_Snow_00065509
train,Banseok01_Snow_00065514
train,Banseok01_Snow_00065519
train,Banseok01_Snow_00065524
train,Banseok01_Snow_00065529
train,Banseok01_Snow_00065534
train,Banseok01_Snow_00065539
train,Banseok01_Snow_00065544
train,Banseok01_Snow_00065549
train,Banseok01_Snow_00065554
train,Banseok01_Snow_00065559
train,Banseok01_Snow_00065564
train,Banseok01_Snow_00065569
train,Banseok01_Snow_00065574
train,Banseok01_Snow_00065579
train,Banseok01_Snow_00065584
train,Banseok01_Snow_00065589
train,Banseok01_Snow_00065594
train,Banseok01_Snow_00065599
train,Banseok01_Snow_00065604
train,Banseok01_Snow_00065609
train,Banseok01_Snow_00065614
train,Banseok01_Snow_00065624
train,Banseok01_Snow_00065629
train,Banseok01_Snow_00065634
train,Banseok01_Snow_00065644
train,Banseok01_Snow_00065649
